mean_percent_increase,median_percent_increase
3.3413851446069085,3.3413851446069094
3.0670203949314057,3.067020394931407
2.34988704256609,2.3498870425660856
3.8820537177393777,3.8820537177393755
3.3296376910944776,3.329637691094474
3.510070401608709,3.510070401608706
4.358519946063089,4.358519946063089
3.9326372959333344,3.932637295933337
3.8634312824017623,3.863431282401762
3.9260366783253597,3.926036678325362
3.14147733749058,3.14147733749058
2.708601685077675,2.7086016850776735
3.8843006725804083,3.884300672580406
3.9883343464562286,3.9883343464562313
3.107705922441378,3.1077059224413786
4.334123897901477,4.334123897901479
2.914838232923756,2.9148382329237545
2.99206436745213,2.99206436745213
2.57378718166083,2.5737871816608298
3.355980250216438,3.3559802502164375
3.9897875463983627,3.9897875463983605
2.9547105222248273,2.954710522224828
2.7004336287765476,2.7004336287765476
3.195416037174224,3.1954160371742235
3.2183257594320973,3.218325759432098
3.7182894286534203,3.718289428653424
3.7284659515179714,3.728465951517972
3.6765675338802346,3.6765675338802333
3.0433396518101037,3.0433396518101032
3.5452079042478206,3.5452079042478215
2.910199979603465,2.910199979603467
2.860647127943927,2.8606471279439254
2.696041091278314,2.696041091278312
3.634821786207573,3.6348217862075756
3.418628234279755,3.4186282342797547
3.3065178128793833,3.3065178128793855
4.178856248022885,4.178856248022887
3.2192168798093,3.2192168798092986
2.901850481786252,2.9018504817862514
3.6883331550671214,3.6883331550671183
3.4632412442259786,3.4632412442259755
3.3686754899257068,3.3686754899257094
4.295901845191147,4.295901845191148
2.5044765781910523,2.504476578191052
3.6538668579645375,3.653866857964535
2.881915507972152,2.8819155079721526
2.8427216604775443,2.842721660477545
2.4605835382756323,2.4605835382756336
3.1068723456399634,3.1068723456399616
3.2180271880417917,3.2180271880417903
2.963353586111593,2.9633535861115945
4.073343045365514,4.073343045365514
3.8111351966848157,3.811135196684816
3.517768867479256,3.5177688674792558
3.055443680043434,3.055443680043435
3.4901027893763357,3.4901027893763357
3.4322562096864977,3.4322562096864973
4.596556031898426,4.596556031898425
3.363586624536031,3.3635866245360297
3.5726992367792634,3.5726992367792656
4.042968125111394,4.042968125111395
3.2755643253596243,3.2755643253596265
4.444500643472278,4.444500643472274
3.1884112273137686,3.18841122731377
3.7508688899904423,3.7508688899904437
4.297981729677171,4.29798172967717
2.892000662057736,2.892000662057738
4.149659431497239,4.14965943149724
3.112363538726458,3.1123635387264583
3.4620888430943033,3.4620888430943033
3.8080098016323856,3.8080098016323856
4.4728532274478905,4.47285322744789
4.8741957006185155,4.874195700618512
4.0703777444372475,4.070377744437252
4.642346098578227,4.642346098578228
2.8720095591473083,2.8720095591473056
2.724179258310787,2.724179258310786
2.9992876456659268,2.999287645665927
3.286746453349727,3.286746453349725
4.835702088522121,4.835702088522121
3.127585480727763,3.127585480727763
2.342200986340201,2.3422009863402016
2.6897134393611193,2.68971343936112
4.272014369871039,4.272014369871039
3.3120897112507763,3.3120897112507803
3.778733940058886,3.7787339400588835
3.598965981624632,3.5989659816246324
3.2136158976109637,3.213615897610963
5.098515633975373,5.098515633975374
3.4170747865875435,3.417074786587544
3.3961554937158573,3.396155493715856
3.0545625224693294,3.054562522469327
4.249739592361796,4.249739592361796
3.4945858019161946,3.4945858019161924
3.1772970140888277,3.177297014088829
3.06994706890441,3.069947068904413
5.277923954228276,5.277923954228274
3.251859884921519,3.251859884921519
3.5813894089741307,3.5813894089741307
2.5410892963420593,2.541089296342056
3.475460724711492,3.4754607247114926
2.681701518204751,2.6817015182047506
3.7876877503592734,3.7876877503592743
4.066002231705419,4.0660022317054185
3.6747287448344745,3.674728744834476
3.9394613538245458,3.939461353824548
2.4848923698103973,2.484892369810398
4.608864597062766,4.608864597062765
2.368764251418621,2.3687642514186242
3.048331003981461,3.048331003981458
3.6457717679984825,3.6457717679984794
2.9985842678038996,2.998584267803899
3.1210583014350077,3.121058301435005
2.8295584296629275,2.829558429662929
5.32247997491451,5.3224799749145095
4.321587336779685,4.321587336779688
3.4328740643626094,3.4328740643626094
2.7735134769389815,2.7735134769389838
3.340296704772046,3.3402967047720473
2.59436659790321,2.5943665979032073
2.8808250525639445,2.880825052563944
3.388657476366078,3.3886574763660784
4.164016099121686,4.164016099121685
2.794095883589604,2.7940958835896046
4.5283837921169985,4.528383792116998
2.8707628831083434,2.870762883108344
2.7284790648501236,2.728479064850128
2.818960035531715,2.818960035531716
2.6490023231104267,2.6490023231104285
2.9994416818548575,2.999441681854857
3.2524141064762966,3.252414106476295
4.537356480125186,4.537356480125185
3.2508470468697226,3.250847046869725
3.1398037434953596,3.13980374349536
2.8894014513059183,2.8894014513059156
3.138255151860406,3.138255151860406
3.856998269032092,3.8569982690320908
2.7193099123269477,2.71930991232695
2.7920015298903142,2.7920015298903094
3.097873510892878,3.097873510892877
4.2751468163801185,4.2751468163801185
3.5647555483907163,3.564755548390718
3.6662554466004305,3.666255446600431
3.472917277632584,3.472917277632587
4.257379547459981,4.257379547459981
3.5334044220466843,3.5334044220466834
5.228020116422585,5.228020116422588
2.55400421726784,2.5540042172678405
3.2612956230365957,3.2612956230365993
3.8043958286866,3.804395828686602
3.2887507765455903,3.288750776545589
3.6075968479807656,3.6075968479807674
3.1607756078953764,3.1607756078953777
2.838321979712456,2.838321979712455
2.995515894250248,2.995515894250246
2.3527655498046025,2.3527655498046016
2.5876871171799944,2.587687117179996
2.571752866063676,2.5717528660636773
3.5605095847224746,3.5605095847224733
3.2168361263493797,3.2168361263493797
3.558862714099746,3.558862714099746
2.6238099913866715,2.62380999138667
3.3118079296736678,3.3118079296736673
3.2622315419789754,3.2622315419789727
2.898006135082605,2.898006135082606
4.519895998823693,4.519895998823694
3.064011541262353,3.0640115412623548
3.160714341601944,3.160714341601942
3.6873086068229566,3.687308606822957
4.516792665523256,4.516792665523253
4.365704887389856,4.365704887389855
4.699229860702733,4.699229860702732
3.3309309731484102,3.33093097314841
2.6452332567286407,2.645233256728643
3.9156795624035285,3.9156795624035263
2.57607428304423,2.5760742830442327
3.4904138760623193,3.4904138760623162
4.011298076216963,4.011298076216962
3.7985888682653766,3.798588868265375
3.5075985710753534,3.5075985710753512
4.58840299922205,4.588402999222048
3.5636333341694755,3.5636333341694773
3.3172909193946367,3.317290919394636
2.8091026327306885,2.8091026327306876
4.191607410379908,4.19160741037991
4.697946186207263,4.697946186207263
3.545391097188581,3.545391097188581
2.4912479747629797,2.491247974762981
3.0502476319823244,3.050247631982324
3.6489446472511258,3.6489446472511267
2.992482338342409,2.9924823383424073
3.8269500100128,3.8269500100128004
3.134201121039529,3.1342011210395286
3.03000333073383,3.0300033307338308
3.088748195698875,3.0887481956988774
3.230354326532836,3.230354326532834
2.611469317251001,2.6114693172510024
3.6732995353646616,3.6732995353646607
3.581127479120735,3.5811274791207364
3.557444763513304,3.557444763513299
3.2083018707458275,3.208301870745828
3.764169216783914,3.7641692167839143
3.9365180449207346,3.936518044920735
3.255846402463695,3.255846402463693
3.058463566275554,3.0584635662755555
1.9696544558495201,1.9696544558495184
3.3789796443311264,3.3789796443311255
3.169216063927635,3.169216063927635
4.262170360342474,4.262170360342475
3.7735663205742007,3.7735663205742043
4.320207042701833,4.320207042701835
3.3200500057682274,3.3200500057682287
2.022272250352476,2.022272250352472
3.0184019694900464,3.0184019694900464
3.0535359709395444,3.053535970939544
2.9222422221392055,2.9222422221392073
3.040122696439559,3.040122696439557
3.0775988738317372,3.077598873831739
2.660466135386356,2.6604661353863555
3.5133467806073866,3.513346780607386
2.573616824994754,2.573616824994753
3.532094447260888,3.532094447260887
3.274104424620372,3.2741044246203694
3.2841827833007287,3.284182783300726
3.3533047593440273,3.353304759344028
2.645924590329505,2.6459245903295003
5.377319602039435,5.377319602039439
4.393301316355902,4.393301316355902
3.4446190750326995,3.4446190750327035
4.801048444937712,4.801048444937714
2.3719052371001257,2.371905237100129
2.6516080072118844,2.6516080072118875
3.214830973568237,3.2148309735682377
3.6033297986075397,3.603329798607537
3.018694402364879,3.0186944023648765
3.6435316564438995,3.6435316564439004
3.2843204066392633,3.284320406639263
3.448813106206728,3.448813106206728
3.8308298546080497,3.8308298546080493
4.396086570176739,4.396086570176742
4.162151178441319,4.16215117844132
3.1269031677987456,3.126903167798747
2.8370453002470786,2.8370453002470803
4.085586163236755,4.085586163236755
3.975539171272363,3.975539171272361
3.8311562630139826,3.831156263013985
3.500868351425469,3.5008683514254693
3.9609811571832325,3.9609811571832365
2.849167621666854,2.8491676216668553
2.5343536296253553,2.534353629625355
4.458919400376435,4.458919400376432
3.8564209672982486,3.8564209672982477
3.6054895691760076,3.6054895691760094
3.286157420066766,3.286157420066769
4.089895787635702,4.089895787635701
2.5305053549801944,2.5305053549801935
3.2463552820074795,3.2463552820074764
3.7621802119639134,3.762180211963912
3.4675688989298856,3.467568898929885
3.591789011743737,3.5917890117437374
2.670318295171698,2.6703182951717013
2.907323654274819,2.9073236542748173
3.1520886071259393,3.1520886071259415
2.8534981277358984,2.8534981277358993
3.2424743412901815,3.2424743412901815
3.5936997152512924,3.593699715251292
3.559974501167337,3.559974501167334
4.071237298002789,4.071237298002788
2.1705926321166067,2.1705926321166062
3.159333806674219,3.15933380667422
5.968437443882639,5.968437443882642
2.446363657296956,2.4463636572969554
3.4214417625965194,3.42144176259652
2.7904604176962136,2.7904604176962144
2.7735745153545497,2.7735745153545475
2.8613205941865396,2.8613205941865374
3.657149376087851,3.65714937608785
3.1402716048030723,3.14027160480307
3.1426557817465226,3.1426557817465213
3.4983136724214368,3.498313672421438
3.429997727429292,3.4299977274292957
2.597745217484306,2.5977452174843068
2.3950377419312177,2.3950377419312177
2.890731755159065,2.8907317551590657
3.304307372908309,3.304307372908312
3.2304092221392877,3.2304092221392864
3.8139219868034355,3.813921986803436
3.1614428821162104,3.1614428821162104
2.971728351843819,2.971728351843821
2.4751931126928683,2.4751931126928675
3.6830019302377957,3.6830019302377948
3.136064999036616,3.1360649990366163
3.186838318654807,3.186838318654806
3.139309966631124,3.139309966631121
3.3522586890668005,3.3522586890668005
2.411943235964039,2.4119432359640385
3.19894789674732,3.1989478967473195
2.4870058702582107,2.487005870258213
2.641877410615391,2.6418774106153906
3.4522404448432327,3.4522404448432322
2.6290608211638817,2.62906082116388
4.740159076244399,4.740159076244399
2.2006891812724128,2.2006891812724128
3.511106479043118,3.5111064790431166
2.5915957082231764,2.591595708223176
4.333444995669738,4.333444995669735
3.048232742824892,3.0482327428248928
3.0933710380985264,3.0933710380985273
3.2457688379583387,3.245768837958339
3.9202551902945886,3.9202551902945855
2.661655384223257,2.6616553842232573
2.8770850655698013,2.8770850655698
2.5479168046965635,2.5479168046965635
3.7397791868199004,3.739779186819903
3.1960049952367164,3.1960049952367156
4.139207235486002,4.139207235486
4.9257059537915415,4.925705953791544
3.511263016473246,3.511263016473242
3.3912531662752703,3.3912531662752685
3.0235698186109228,3.0235698186109237
3.567168357636309,3.5671683576363136
3.7991380105835972,3.799138010583598
3.749644448198391,3.7496444481983913
2.693768027584401,2.6937680275844005
2.840119543306095,2.840119543306095
2.724371824046006,2.7243718240460053
3.1749170389909462,3.1749170389909476
2.586448282993858,2.586448282993857
4.159334191623807,4.159334191623809
2.969025392079512,2.969025392079516
2.409290070986704,2.409290070986705
3.3854411010273675,3.385441101027366
2.6994581283576085,2.6994581283576062
3.3743607683902836,3.374360768390285
3.209573259256938,3.209573259256936
5.15207810650224,5.152078106502238
3.942661901377271,3.9426619013772717
2.7673512393968074,2.767351239396807
3.0775679231034623,3.0775679231034623
3.5593748084586814,3.559374808458682
3.5850988847074663,3.5850988847074703
3.751573409494481,3.7515734094944797
3.4711487103098975,3.4711487103098975
2.703720163745677,2.703720163745677
3.1122454025794344,3.1122454025794326
2.531629553304552,2.5316295533045556
3.775572532542455,3.7755725325424585
2.5462838304185116,2.54628383041851
3.896470024531988,3.8964700245319874
2.4473315709985255,2.447331570998524
3.1476293655729095,3.14762936557291
3.5414307284153215,3.5414307284153246
3.5428585608930323,3.542858560893028
3.09976474075591,3.0997647407559095
4.2908831139693975,4.290883113969398
2.97587754570209,2.97587754570209
5.098504952179571,5.098504952179571
3.4435665926460395,3.4435665926460377
3.387493376652128,3.3874933766521274
2.6779362422656683,2.677936242265666
3.531969455584154,3.5319694555841536
2.6552889916150075,2.6552889916150084
2.5893523383736876,2.589352338373689
3.0512143632648763,3.0512143632648767
1.911687486530507,1.911687486530509
2.9473764971323617,2.947376497132365
3.88597938656453,3.885979386564531
2.4517717245640043,2.451771724564005
2.8010146629371317,2.8010146629371317
3.2826275816600456,3.282627581660042
2.4979800064429147,2.4979800064429147
3.4845126665053154,3.484512666505316
2.36842595133395,2.3684259513339487
3.1077862644779124,3.1077862644779137
4.503686852674737,4.503686852674735
2.7321888743725964,2.7321888743725977
5.642446081348758,5.642446081348755
3.253021192936421,3.253021192936422
3.693561487075217,3.6935614870752165
3.0139073327452546,3.013907332745255
3.5604795081389824,3.5604795081389846
3.0996966043127654,3.099696604312764
2.8997885451231844,2.8997885451231857
3.846167194619371,3.8461671946193716
3.0550873878450964,3.0550873878450955
3.9766413796519835,3.9766413796519844
2.93011378950815,2.9301137895081517
3.3493363068832083,3.3493363068832123
3.7295460538108642,3.729546053810867
4.213441038220965,4.2134410382209655
3.0556927019282596,3.05569270192826
3.3823066243058313,3.3823066243058326
4.219079195152715,4.219079195152718
2.9313006099161023,2.931300609916103
2.4144023004731228,2.4144023004731245
4.892252567413315,4.892252567413314
5.251676960924548,5.25167696092455
3.0338666890636588,3.0338666890636565
3.7885697281690263,3.788569728169028
3.0223550076381684,3.0223550076381693
3.2651932704033393,3.265193270403338
3.774929804830006,3.774929804830007
2.9910072595483403,2.9910072595483403
3.7152019495807593,3.7152019495807567
2.606614248895062,2.6066142488950597
2.502412441023003,2.5024124410230044
4.383849569872409,4.383849569872407
3.037706040744205,3.037706040744204
4.5060231462943365,4.5060231462943365
3.73134800664371,3.73134800664371
4.642724307315244,4.642724307315245
3.5240762312755263,3.524076231275531
3.380431386027796,3.380431386027798
3.5291070477839166,3.5291070477839153
4.234043130925383,4.234043130925379
3.8246910396194895,3.8246910396194913
3.1955367298248203,3.195536729824819
3.7098620186571387,3.7098620186571374
3.592120537472448,3.592120537472449
3.100390776995402,3.100390776995401
2.9797744366083947,2.9797744366083934
3.6195140842327596,3.61951408423276
3.4076559962106585,3.407655996210658
4.039184547458926,4.0391845474589285
2.1975639740553525,2.1975639740553516
2.76089016022328,2.760890160223278
3.3232239229691203,3.3232239229691225
3.874055711996972,3.8740557119969665
4.489722789437384,4.48972278943738
2.9000801463859958,2.900080146385994
2.5502881254404457,2.5502881254404444
2.5973353867593616,2.59733538675936
3.1597669288591823,3.159766928859181
5.160069384744248,5.160069384744247
3.5770803217579012,3.577080321757901
3.5740862282800188,3.574086228280018
3.2086252275887155,3.208625227588718
4.306255067048809,4.306255067048809
4.67111114960731,4.671111149607308
4.191331957476412,4.191331957476413
3.542571227537991,3.5425712275379957
3.661343325267691,3.6613433252676932
3.3126904084172857,3.312690408417284
3.0968096419330684,3.0968096419330635
3.8412442914473197,3.84124429144732
2.710693724949548,2.710693724949549
3.600859068679741,3.6008590686797444
2.8519023628219444,2.8519023628219458
5.722622262591693,5.722622262591697
3.2155092861252057,3.2155092861252017
4.0012020566820015,4.001202056682001
3.9792438477897907,3.9792438477897925
3.2456960236642343,3.245696023664237
3.0093411649825583,3.009341164982557
4.430545061584431,4.430545061584429
4.122293402506789,4.122293402506788
4.165077504678373,4.165077504678374
2.795508275904483,2.795508275904483
3.5922466322325772,3.592246632232577
3.151390005479859,3.1513900054798594
4.63132996759346,4.6313299675934605
1.7842180050747964,1.784218005074796
3.0483102732473255,3.048310273247326
3.8098832957930107,3.8098832957930124
3.24204575696378,3.2420457569637797
4.395670720377531,4.395670720377532
2.8457882534652015,2.8457882534652015
2.818708281882611,2.8187082818826115
3.5599374601518488,3.5599374601518523
3.027358452446233,3.0273584524462347
3.527043932559289,3.5270439325592884
2.3681306485247515,2.3681306485247493
2.8559808095967596,2.8559808095967574
2.0518214533502124,2.051821453350211
3.339443337437847,3.339443337437846
3.773509294572179,3.7735092945721815
3.168865200795164,3.1688652007951648
2.414474524145984,2.414474524145984
4.638244739327347,4.638244739327346
2.536121769570895,2.536121769570895
3.3736564108867344,3.373656410886734
2.99596024129368,2.995960241293681
4.280109558598886,4.2801095585988875
3.4843639366429944,3.4843639366429944
3.481866669047252,3.481866669047248
2.142732781888359,2.14273278188836
3.129609616798802,3.1296096167988017
3.504991718419625,3.5049917184196238
4.48815099350137,4.48815099350137
4.0683078144797244,4.068307814479727
3.2674921371236287,3.2674921371236256
4.223299731421036,4.223299731421035
3.7149994489752767,3.714999448975277
6.007663778152286,6.007663778152282
3.6467267632891684,3.646726763289175
2.9055345987454655,2.9055345987454637
3.427961987982837,3.4279619879828336
2.553359625650979,2.5533596256509785
3.253446074178091,3.253446074178089
4.029634324589284,4.029634324589285
3.316397324587467,3.3163973245874647
3.396711060143769,3.396711060143767
4.165603383853096,4.165603383853094
3.101445611784967,3.1014456117849676
3.7228481180557487,3.7228481180557464
3.3161309168499162,3.3161309168499185
3.1643543848838416,3.164354384883842
2.869331967183973,2.8693319671839723
2.7842117922083,2.7842117922083
4.08174691981714,4.081746919817144
2.8245572959562524,2.824557295956253
2.6188512476221697,2.618851247622171
1.9645257337105047,1.9645257337105027
3.111243522186238,3.111243522186239
2.8184977704593166,2.8184977704593157
2.995344175067457,2.9953441750674594
3.7803771520349922,3.7803771520349922
3.4942706122975196,3.4942706122975187
3.069359094329321,3.0693590943293216
3.1769264634436927,3.1769264634436913
3.2740986367319533,3.2740986367319502
2.4339685366756036,2.433968536675602
2.794976017807613,2.7949760178076097
2.898541182210557,2.8985411822105567
2.343514811689653,2.3435148116896505
3.7483946001189943,3.7483946001189956
2.733932117974728,2.7339321179747262
2.903908574307549,2.9039085743075503
3.6399982200989207,3.639998220098924
2.2935745712814684,2.2935745712814706
3.6518915104063363,3.651891510406333
2.777209924215135,2.777209924215137
3.0639954499865603,3.0639954499865603
3.176028133239227,3.1760281332392264
3.4708082439140426,3.47080824391404
3.160645519865994,3.160645519865997
2.9797473196513624,2.9797473196513637
4.605963279404421,4.6059632794044205
3.04386132358175,3.0438613235817495
3.0116733654696817,3.011673365469681
4.260425565642745,4.260425565642744
3.6253071293738053,3.625307129373806
3.4568916205842997,3.4568916205842997
3.18172652032202,3.1817265203220195
3.9153381290838687,3.91533812908387
2.622730077954052,2.6227300779540546
4.033264027724917,4.0332640277249165
2.958423422236841,2.958423422236839
2.744214286635545,2.744214286635545
2.3441179212832064,2.344117921283204
3.1309163856638924,3.13091638566389
3.3457640135378246,3.345764013537821
4.007944298678223,4.00794429867822
4.32764647927445,4.327646479274452
2.1855461503778435,2.185546150377843
3.4161148298080444,3.416114829808042
3.6815178431472795,3.6815178431472795
2.25802660574154,2.258026605741539
2.938574073175525,2.9385740731755243
4.13931254627658,4.13931254627658
3.1449342976766848,3.1449342976766843
4.224734383197716,4.224734383197717
3.310610804839472,3.3106108048394702
2.769894314890059,2.7698943148900597
3.2367361599214544,3.2367361599214552
2.9305472737189793,2.93054727371898
4.188485386907288,4.1884853869072876
3.1932545781751753,3.1932545781751758
2.8670091740763284,2.8670091740763284
3.4420665193746633,3.442066519374668
3.761851402509792,3.7618514025097882
3.266152852661176,3.266152852661177
3.1654783794213674,3.1654783794213674
3.4918561762792515,3.4918561762792515
3.6224428716870913,3.622442871687092
3.1407157130147287,3.1407157130147314
2.9609613770783887,2.960961377078392
3.228912219502762,3.228912219502761
2.9552238065681458,2.9552238065681427
3.866683683461362,3.8666836834613623
2.555675754483476,2.555675754483473
2.5852137970314626,2.585213797031466
3.566163700204956,3.566163700204954
4.5644845404337095,4.56448454043371
3.0336366116101403,3.0336366116101376
4.051150695438517,4.0511506954385155
2.8342886010342077,2.834288601034204
2.6754256491886323,2.6754256491886337
3.34377048064769,3.343770480647689
4.456039123420423,4.456039123420425
3.018033098302521,3.0180330983025203
3.2349328373317774,3.2349328373317774
2.358427457099452,2.3584274570994523
3.000004753113769,3.0000047531137684
4.565285199999672,4.565285199999674
3.3245246101495973,3.3245246101495978
3.030263453978156,3.0302634539781574
3.741613920368756,3.741613920368758
3.1188837134971057,3.118883713497105
5.116555338570206,5.1165553385702065
3.5009668155871587,3.5009668155871587
1.8663763109938838,1.8663763109938807
3.42653307428384,3.4265330742838405
3.2438153786109205,3.2438153786109196
3.473388983138421,3.473388983138424
2.8256927426729526,2.8256927426729526
4.288216086391735,4.288216086391735
3.704377953255285,3.7043779532552836
4.529433094354714,4.529433094354713
2.4779927840768163,2.4779927840768172
3.2685480464504746,3.2685480464504737
2.3638273925412654,2.363827392541264
3.1374605291718125,3.1374605291718147
3.455694543889551,3.4556945438895497
3.8241626870757646,3.8241626870757637
3.6150513057157947,3.6150513057157947
3.3001990015147578,3.3001990015147555
2.355066717743835,2.355066717743835
3.6501610166428886,3.650161016642889
3.0267007588936785,3.0267007588936763
3.9811826344055756,3.9811826344055756
2.6742792168675913,2.6742792168675917
3.7728432053732344,3.772843205373236
2.6330874832330484,2.633087483233047
5.0285187289605435,5.028518728960545
2.4145678494389458,2.41456784943895
2.3938195981935917,2.393819598193592
3.3395881771860796,3.3395881771860783
3.4778734315411524,3.4778734315411497
3.1886420379564897,3.188642037956492
2.709082588016056,2.7090825880160567
3.0956940714694547,3.095694071469455
3.099829511827531,3.099829511827537
5.358070103987728,5.3580701039877265
3.4389194631652713,3.4389194631652726
3.4754909300741588,3.4754909300741588
2.7916816655664394,2.7916816655664376
4.161193203672005,4.161193203672008
3.4707047482777647,3.470704748277765
3.0885881732078917,3.0885881732078895
3.2206743374416997,3.2206743374416993
3.291134741318881,3.2911347413188814
2.8182619993279037,2.8182619993279054
2.7251479396729166,2.725147939672915
4.030969654840432,4.030969654840433
4.721200687841428,4.721200687841428
2.5798419257946104,2.579841925794611
3.1782543425226364,3.178254342522636
3.5206836904668832,3.52068369046688
3.8777498098589276,3.877749809858928
3.2370051380242923,3.2370051380242923
2.99684625527074,2.996846255270738
2.1562689092408602,2.1562689092408593
4.344712218911769,4.344712218911772
2.75929754601608,2.7592975460160787
3.0196922677620655,3.019692267762067
4.359814751548051,4.359814751548051
3.6370991003861364,3.637099100386134
3.498756086734224,3.4987560867342244
2.9327510534801124,2.9327510534801107
2.910800356450405,2.9108003564504035
3.234323173106787,3.234323173106785
4.724347747241746,4.724347747241744
3.627013425833224,3.6270134258332254
3.2069685650548507,3.2069685650548503
2.183359736002649,2.183359736002648
3.8103955937573573,3.810395593757355
3.9385874597610866,3.9385874597610853
3.9458562014778047,3.945856201477806
3.3480853154634747,3.3480853154634755
3.3153997015107337,3.3153997015107346
3.3784174333344676,3.378417433334468
3.6194055237151677,3.6194055237151668
2.7127130400952826,2.712713040095281
2.6488113820282173,2.6488113820282195
3.4844173311701536,3.4844173311701505
3.567596102811756,3.567596102811756
2.961775788024228,2.961775788024223
2.276015851854569,2.2760158518545683
3.9176331147284142,3.9176331147284147
3.4791085971937803,3.47910859719378
2.775792186722528,2.7757921867225273
3.5835651097920014,3.5835651097920014
2.5988157642814413,2.5988157642814382
3.7564102587805603,3.7564102587805612
4.8510543338542,4.851054333854201
2.7698935057722953,2.7698935057722975
2.6531886593475016,2.653188659347503
3.983169448607358,3.983169448607361
3.169432163013592,3.169432163013591
2.8487802946327947,2.848780294632797
3.177644250228498,3.177644250228498
4.889998114754282,4.889998114754283
3.035284558803358,3.0352845588033563
2.1638435664802818,2.1638435664802813
3.010744426502447,3.010744426502445
3.5551893735857454,3.5551893735857454
3.6772413043617385,3.677241304361737
3.2096594291591134,3.209659429159114
3.949662120747534,3.9496621207475373
4.145357334538532,4.145357334538533
4.756426177224871,4.7564261772248715
2.6618817533276675,2.661881753327668
3.256630800808029,3.2566308008080314
4.978595818064229,4.978595818064232
3.129534805382034,3.129534805382036
3.642785916284312,3.6427859162843124
3.630762404453065,3.6307624044530624
2.7607923458957475,2.760792345895742
4.1670786104860085,4.167078610486005
3.5395578372203995,3.539557837220399
3.05737910886457,3.057379108864569
4.252599504138595,4.252599504138594
3.998822039127926,3.998822039127925
2.4809693832602657,2.480969383260266
4.05761441068222,4.057614410682221
3.2165288012724944,3.2165288012724975
4.47374738543121,4.473747385431209
4.1197406182930765,4.119740618293076
4.072512673944469,4.072512673944466
3.207656124911168,3.2076561249111726
3.9251937495008904,3.925193749500889
2.5697233406945874,2.5697233406945883
4.02958456132779,4.029584561327789
4.1705482762496695,4.170548276249669
3.3298314914716607,3.3298314914716594
3.476602567811072,3.476602567811069
2.876005377226374,2.8760053772263765
4.162843089365804,4.162843089365804
2.4449391497275452,2.444939149727545
2.612664170839018,2.612664170839017
4.226113953242869,4.226113953242872
3.7254321149030862,3.725432114903083
3.0807813637576804,3.0807813637576826
3.9775636331674282,3.977563633167427
4.188238632368585,4.188238632368583
3.186724399201399,3.1867243992013994
3.5797535691737994,3.579753569173799
2.7308942957757636,2.7308942957757636
2.8868148603430783,2.8868148603430805
4.819609547124015,4.81960954712402
3.4414540348852083,3.4414540348852105
3.739299242063053,3.739299242063055
3.643967281950855,3.643967281950856
3.0840825430747074,3.084082543074709
2.54877635632046,2.548776356320461
4.2995641144070715,4.299564114407072
3.3331200233321905,3.3331200233321905
3.416536744548939,3.4165367445489396
2.84343207215977,2.843432072159768
3.260417976106016,3.2604179761060186
3.5484285715095587,3.548428571509557
2.988755822173328,2.988755822173328
2.928836434484376,2.928836434484379
4.0202356640234305,4.02023566402343
3.170258348320017,3.170258348320014
3.1641339413000185,3.16413394130002
2.2232358954681337,2.223235895468134
2.8310972320324503,2.831097232032451
4.333147252876457,4.333147252876456
2.213112027300945,2.2131120273009435
2.5801947405417955,2.5801947405417973
2.6397468170797724,2.6397468170797698
3.5717064701157626,3.5717064701157653
2.286549671870882,2.2865496718708815
4.577815434461643,4.577815434461644
3.3974800018457465,3.3974800018457474
2.960523712624173,2.960523712624175
3.763973587102997,3.7639735871029965
4.107220576945517,4.107220576945517
4.9464029983528235,4.9464029983528235
2.7605243446700793,2.760524344670079
3.3251064116476723,3.3251064116476736
3.7437121623629004,3.7437121623629004
4.616157977137209,4.616157977137208
3.1432205928249943,3.1432205928249966
2.9737124411718496,2.9737124411718536
3.263166030075108,3.2631660300751113
3.58716421622908,3.587164216229079
4.209878963407881,4.209878963407881
2.8911064310125227,2.8911064310125267
3.388390613095065,3.388390613095067
2.456631606110346,2.4566316061103475
4.501263295207652,4.501263295207651
4.258660383746623,4.258660383746625
3.0201361533008186,3.0201361533008195
2.9744765131344804,2.974476513134478
4.328840117594281,4.328840117594281
4.550233343829638,4.550233343829637
3.144026799401187,3.1440267994011855
3.9107279181407093,3.9107279181407075
3.7360642481227053,3.736064248122707
4.68554430462371,4.685544304623709
3.818954987939937,3.818954987939935
3.0489252590219134,3.0489252590219094
2.509000376071412,2.509000376071414
2.3011844664361636,2.3011844664361636
3.067925922930105,3.0679259229301055
3.4000436220326047,3.400043622032605
3.434151019974325,3.434151019974327
3.1169854076392514,3.116985407639251
3.8760501656159394,3.87605016561594
3.0553510794542658,3.055351079454266
3.3688049677502314,3.368804967750232
3.896305024345208,3.8963050243452084
3.6539547377398094,3.653954737739804
3.8299294375376367,3.8299294375376354
4.103335133466058,4.103335133466059
3.8107447949281537,3.8107447949281545
3.066763058645007,3.0667630586450088
2.6991783888632526,2.699178388863253
4.549081454347556,4.549081454347554
3.0158322568102496,3.015832256810251
3.050119356635756,3.0501193566357543
3.3187686199063613,3.3187686199063613
3.543256364934978,3.5432563649349795
3.2595009780801867,3.259500978080184
3.4898505307333116,3.4898505307333156
3.115895876389533,3.1158958763895344
3.6219829848293195,3.621982984829322
3.430362593555387,3.4303625935553876
4.311199001649432,4.311199001649428
